#,url,sentence,label
1870,http://www.bis.org/review/r210512f.htm,"i won't be using the expression ""digital euro"", as it doesn't capture the essence of the issue.",Process
1871,http://www.bis.org/review/r210705b.htm,"the close interrelation between stable-coins and central bank digital currencies - due to their common transactional and store-of-value purposes, which are such that they may either complement or replace each other - warrant the importance placed on maintaining a holistic view of the payments sector.",Process
1872,https://www.bis.org/review/r240619c.htm,only once this legal framework has been finalised can the necessary steps be taken for the actual implementation and introduction of the digital euro.,Process
1873,http://www.bis.org/review/r210806a.htm,chair powell recently announced that the federal reserve will publish a discussion paper on the benefits and costs of creating a cbdc.,Process
1874,https://www.bis.org/review/r240625c.htm,"creating the digital euro is about expanding consumers' choice when it comes to means of payment, not shrinking it.",Risk-Benefit
1875,https://www.bis.org/review/r240619d.htm,it would provide payers with greater privacy protection than we have seen with other digital means of payment thus far - a point which is all the more important given that the protection of privacy is a key concern voiced by people in surveys on the digital euro.,Risk-Benefit
1876,http://www.bis.org/review/r221122a.htm,"i would like to structure my address today into three interrelated fields: first, the european experience in regulating crypto-assets; second, the eurosystem experience in developing and providing a digital euro; and third, the promotion of innovation and the spanish experience with a sandbox.",Process
1877,http://www.bis.org/review/r221017i.htm,"we can break down this question into three others: first, would a foreign cbdc affect this non-u.s. company's decisions?",Process
1878,http://www.bis.org/review/r220616a.htm,"9. panetta, f. (2021), "" ""hic sunt leones"" - open research questions on the international dimension of central bank digital currencies "", speech at the ecb-cebra conference on international aspects of digital currencies and fintech, frankfurt am main, 19 october.",Process
1879,http://www.bis.org/review/r210608c.htm,"future-proofing hong kong for central bank digital currencies (cbdcs) 20. as we look beyond banks to the wider financial system, we turn our attention to initiatives that will have an impact on the financial system as a whole, one of which is cbdcs, the focus of our second strategy.",Process
1880,http://www.bis.org/review/r230425i.htm,"this is entirely separate from the decision on whether or not to issue a digital euro, which will only be taken once the legislative process has concluded.",Process
1881,https://www.bis.org/review/r180627a.htm,"this practice would make the digital currency a secure store of value, incentivizing individuals and businesses to hold the cbdc.",Feature
1882,https://www.bis.org/review/r201130c.htm,"6 a business case: speeding up government payments adopting sct inst for public payments would provide several benefits to government, households and firms for government for households and firms â€¢ reduction of settlement â€¢ 24/7/365 availability times (g2p) â€¢ real-time payments (p2g) â€¢ timely management of failed â€¢ potential integration with payments mobile services and â€¢ real-time collection (p2g) request-to-pay government payments would provide a critical mass â€¢ spreading the culture of innovative payments â€¢ accelerating the return on it investments made by mkt participants 7 â‚¬-cbdc: a digital euro based on tips architecture?",Feature
1884,http://www.bis.org/review/r221102a.htm,"10. further, as you are aware, the rbi is currently working towards a phased implementation of the digital rupee (e).",Process
1885,https://www.bis.org/review/r191204f.htm,this is also one of the concerns highlighted by the people's bank of china with its digital currency electronic payment (dcep) project.,Risk-Benefit
1886,http://www.bis.org/review/r230425i.htm,"10. for the merchants, the digital euro, as a true pan european retail payment solution, would allow for enhanced bargaining power in the payments market that is currently dominated by a few dominant providers.",Risk-Benefit
1887,https://www.bis.org/review/r200911f.htm,"9/11/2020 on the future of money and payments i deutsche bundesbank 8 deutsche y bundesbank eurosystem on the future of money and payments panel statement at the bundesbank virtual autumn conference ""banking and payments in the digital world"" 11.09.2020 i frankfurt am main i jens weidmann > 1 introduction > 2 opportunities and risks of central bank digital currencies > 2.1 opportunities of cbdc > 2.2 risks of cbdc > 3 alternatives to cbdc > 4 conclusion 1 introduction ladies and gentlemen, the history of money is a story of its gradual dematerialisation from tangible objects to intangible computer code.",Process
